name,address,access,madori,land_area,house_area,built_date,strong_point,prefecture_name,price,zip_code,hours,age,notes,built_time,recommendation,shop_id,source,image_url1,image_url2,image_url3,image_url4
逗子市小坪４,神奈川県逗子市小坪４,ＪＲ横須賀線「鎌倉」バス12分小坪歩2分,4DK,132.23,90.04,1966-9,■小坪漁港近くの静かな住宅地に佇む一軒家～築50年を経ても堅牢な総檜造りの古民家風建築物～,神奈川県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz189187007.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F007%2F89187007%2F89187007_0059.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F007%2F89187007%2F89187007_0060.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F007%2F89187007%2F89187007_0061.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F007%2F89187007%2F89187007_0061.jpg&w=500
京都市伏見区日野西大道町,京都府京都市伏見区日野西大道町,京阪バス「日野薬師」歩1分,7K+S（納戸）,728.57,162.62,1966-10,農家型の古民家。立派な南庭あり。離れもあり。前面道路幅員約8ｍ。物件前にバス停有り。,京都府,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz188433938.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F938%2F88433938%2F88433938_0009.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F938%2F88433938%2F88433938_0028.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F938%2F88433938%2F88433938_0019.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F938%2F88433938%2F88433938_0019.jpg&w=500
横浜市栄区田谷町,神奈川県横浜市栄区田谷町,ＪＲ横須賀線「大船」歩28分湘南モノレール「富士見町」歩38分ＪＲ根岸線「本郷台」歩41分,4LDK,368,137.45,1966-12,■■新規公開物件　古民家住宅■■広々したお庭と拘りのある内装　見ごたえのある物件です。,神奈川県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz188314920.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F920%2F88314920%2F88314920_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F920%2F88314920%2F88314920_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F920%2F88314920%2F88314920_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F920%2F88314920%2F88314920_0003.jpg&w=500
朝来市生野町口銀谷,兵庫県朝来市生野町口銀谷,ＪＲ播但線「生野」歩4分,8K+S（納戸）,1363.67,66.14,1967-3,土地100坪以上、古民家風、角地、家庭菜園、南側道路面す、庭１０坪以上、駐車２台可、陽当り良好、閑静な住宅地、前道６ｍ以上、平坦地,兵庫県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz190804904.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F904%2F90804904%2F90804904_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F904%2F90804904%2F90804904_0006.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F904%2F90804904%2F90804904_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F904%2F90804904%2F90804904_0003.jpg&w=500
白山市橋爪町,石川県白山市橋爪町,循環バス「橋爪」歩2分,7LDK,698.88,419.44,1968-1,古民家風古家付き。蔵付き。分筆して、再建築可能。,石川県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1040z2bsz1021z2ncz190930964.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F964%2F90930964%2F90930964_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F964%2F90930964%2F90930964_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F964%2F90930964%2F90930964_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F964%2F90930964%2F90930964_0003.jpg&w=500
函館市豊川町,北海道函館市豊川町,函館市電湯川線「十字街」歩4分,10DK,280.99,253.55,1968-1,■市電停近くて交通便利■目の間に函館山が見え観光地も近くです■建物はレトロな雰囲気な古民家です（築年数不明ですが50年以上です）,北海道,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1010z2bsz1021z2ncz190785767.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F010%2FN010000%2Fimg%2F767%2F90785767%2F90785767_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F010%2FN010000%2Fimg%2F767%2F90785767%2F90785767_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F010%2FN010000%2Fimg%2F767%2F90785767%2F90785767_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F010%2FN010000%2Fimg%2F767%2F90785767%2F90785767_0003.jpg&w=500
中野区上鷺宮２,東京都中野区上鷺宮２,西武池袋線「富士見台」歩9分西武新宿線「鷺ノ宮」歩14分西武池袋線「中村橋」歩12分,4K,87.86,65.57,1968-9,【リフォームを楽しめるお客様へ】古民家　４K＋南庭＋車１台　建物６５．５７m2■土地２６．５坪　整形地　日当り良好■上鷺宮小学校５分　富士見台駅９分　鷺ノ宮駅１４分,東京都,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz191031318.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F318%2F91031318%2F91031318_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F318%2F91031318%2F91031318_0006.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F318%2F91031318%2F91031318_0007.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F318%2F91031318%2F91031318_0007.jpg&w=500
加西市北条町東南,兵庫県加西市北条町東南,北条鉄道北条線「北条町」歩10分北条鉄道北条線「播磨横田」歩25分北条鉄道北条線「長」歩47分,15DK,553.78,421.83,1968-3,土地100坪以上、古民家風、駐車３台以上可、緑豊かな住宅地、トイレ２ヶ所、南庭、市街地が近い、システムキッチン、陽当り良好、角地、田園風景、シャワー付洗面化粧台、２階建、,兵庫県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz189775029.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F029%2F89775029%2F89775029_0005.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F029%2F89775029%2F89775029_0006.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F029%2F89775029%2F89775029_0008.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F029%2F89775029%2F89775029_0008.jpg&w=500
調布市染地２,東京都調布市染地２,京王線「布田」歩13分京王線「調布」歩19分京王線「国領」歩17分,3LDK,74.19,63.32,1969-2,【新規内装リフォーム戸建】◆京王線「布田」」駅徒歩１３分◆閑静な住宅街に佇む古民家,東京都,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190991880.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F880%2F90991880%2F90991880_0010.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F880%2F90991880%2F90991880_0031.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F880%2F90991880%2F90991880_0012.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F880%2F90991880%2F90991880_0012.jpg&w=500
八王子市宇津木町,東京都八王子市宇津木町,ＪＲ中央線「八王子」バス15分宇津木歩7分ＪＲ横浜線「八王子」バス15分宇津木歩7分ＪＲ八高線「八王子」バス15分宇津木歩7分,4DK,264.54,88.4,1969-8,◆公園が近く緑豊かで閑静な住宅地に80坪の敷地！◆角地で開放感たっぷり！古民家リフォームにも！◆全室8帖以上のゆとりある間取りです！,東京都,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz189424078.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F078%2F89424078%2F89424078_0028.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F078%2F89424078%2F89424078_0036.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F078%2F89424078%2F89424078_0029.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F078%2F89424078%2F89424078_0029.jpg&w=500
岸和田市内畑町,大阪府岸和田市内畑町,南海本線「岸和田」バス29分内畑歩8分,5LDK+S（納戸）,1574.43,131.66,1969-4,大阪岸和田市で長屋門のある古民家！大阪市内から60分で土地は約500坪！,大阪府,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz190782627.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F627%2F90782627%2F90782627_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F627%2F90782627%2F90782627_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F627%2F90782627%2F90782627_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F627%2F90782627%2F90782627_0003.jpg&w=500
佐倉市上勝田,千葉県佐倉市上勝田,ＪＲ総武本線「南酒々井」歩14分ＪＲ総武本線「榎戸」歩34分ＪＲ成田線「酒々井」歩57分,6LDK+S（納戸）,4593.85,218.45,1969-1,◆◇平家古民家6ＳＬＤＫ！和室の続き間50帖！蔵・作業場の全3棟◇開放的な広い敷地は駐車場多数可！◇◆このほか、周辺情報、未公開情報、販売予告情報、各種お届けします！,千葉県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz191038550.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F550%2F91038550%2F91038550_0011.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F550%2F91038550%2F91038550_0004.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F550%2F91038550%2F91038550_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F550%2F91038550%2F91038550_0003.jpg&w=500
新潟市秋葉区大安寺,新潟県新潟市秋葉区大安寺,ＪＲ信越本線「新津」車4.1km,6LDK,1118.22,181.25,1969-11,土地100坪以上、庭、内外装リフォーム、畑、古民家風、角地、駐車３台以上可、即入居可、ＬＤＫ１８畳以上、システムキッチン、陽当り良好、南側道路面す、和室、対面式キッチン,新潟県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1040z2bsz1021z2ncz190551255.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F255%2F90551255%2F90551255_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F255%2F90551255%2F90551255_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F255%2F90551255%2F90551255_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F040%2FN010000%2Fimg%2F255%2F90551255%2F90551255_0003.jpg&w=500
大網白里市柳橋,千葉県大網白里市柳橋,ＪＲ外房線「大網」車5.5km,9LDK+S（納戸）,783.47,206.82,1970-1,土地広々236坪！大型古民家で憧れの田舎暮らしを始めませんか　,千葉県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz190312479.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F479%2F90312479%2F90312479_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F479%2F90312479%2F90312479_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F479%2F90312479%2F90312479_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F479%2F90312479%2F90312479_0003.jpg&w=500
海南市野上新,和歌山県海南市野上新,わかやま電鉄貴志川線「大池遊園」歩99分,7DK,539.48,138.3,1970-1,豊かな自然の中の素敵な古民家！！別棟あり！！,和歌山県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz188858571.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F571%2F88858571%2F88858571_0016.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F571%2F88858571%2F88858571_0017.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F571%2F88858571%2F88858571_0012.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F571%2F88858571%2F88858571_0012.jpg&w=500
倉敷市粒浦,岡山県倉敷市粒浦,ＪＲ宇野線「茶屋町」歩50分ＪＲ本四備讃線「植松」歩56分,6DK+2S（納戸）,511.53,283.4,1970-1,約１５０坪の広い敷地に敷地に建つ「古民家」駐車３台以上可、土地100坪以上、市街地が近い、陽当り良好、和室、庭１０坪以上、トイレ２ヶ所、２階建、平坦地、納戸。,岡山県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz189205618.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F618%2F89205618%2F89205618_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F618%2F89205618%2F89205618_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F618%2F89205618%2F89205618_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F618%2F89205618%2F89205618_0003.jpg&w=500
遠野市宮守町上鱒沢１地割,岩手県遠野市宮守町上鱒沢１地割,ＪＲ釜石線「鱒沢」歩20分,8K,1175.16,228.58,1970-1,システムの関係上、建築年月日が１９８０年となっておりますが、増築年月日です。新築は昭和２６年の古民家となります。,岩手県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1020z2bsz1021z2ncz189952843.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F020%2FN010000%2Fimg%2F843%2F89952843%2F89952843_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F020%2FN010000%2Fimg%2F843%2F89952843%2F89952843_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F020%2FN010000%2Fimg%2F843%2F89952843%2F89952843_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F020%2FN010000%2Fimg%2F843%2F89952843%2F89952843_0003.jpg&w=500
岡山市北区出石町１,岡山県岡山市北区出石町１,岡山電軌東山本線「城下」歩7分岡電「出石町一丁目」歩2分,1LDK,79.47,101.74,1970-5,古民家りのべ物件です♪1階を店舗としても利用可能です！,岡山県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz187890664.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F664%2F87890664%2F87890664_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F664%2F87890664%2F87890664_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F664%2F87890664%2F87890664_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F664%2F87890664%2F87890664_0003.jpg&w=500
八女市前古賀,福岡県八女市前古賀,ＪＲ鹿児島本線「羽犬塚」歩53分,6LDK,490,202.39,1969-12,■純和風の造り、古民家風物件です！■土地148坪の敷地に駐車3台可能なスペース！■2階建ての６LDKで広々！ご希望の方はご連絡ください♪,福岡県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1090z2bsz1021z2ncz191055511.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F511%2F91055511%2F91055511_0034.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F511%2F91055511%2F91055511_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F511%2F91055511%2F91055511_0022.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F511%2F91055511%2F91055511_0022.jpg&w=500
宮若市脇田,福岡県宮若市脇田,ＪＲ九州バス「吉川校前」歩3分,5DK,1196.67,154.54,1971-1,眺望良好な古民家です♪緑の山々を眺めながらゆったりと生活しませんか(^^♪,福岡県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1090z2bsz1021z2ncz190409410.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F410%2F90409410%2F90409410_0005.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F410%2F90409410%2F90409410_0006.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F410%2F90409410%2F90409410_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F090%2FN010000%2Fimg%2F410%2F90409410%2F90409410_0003.jpg&w=500
富津市小久保,千葉県富津市小久保,ＪＲ内房線「大貫」歩34分ＪＲ内房線「佐貫町」車3.9kmＪＲ内房線「上総湊」車9km,3K,97.46,54.91,1971-5,“千葉・南房総で田舎暮らし”海の見える暮らし・里山の古民家など物件充実！お気軽にフリーダイヤル「0120-633-311」へお問い合わせください！！,千葉県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1030z2bsz1021z2ncz183122342.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F342%2F83122342%2F83122342_0005.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F342%2F83122342%2F83122342_0006.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F342%2F83122342%2F83122342_0007.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F030%2FN010000%2Fimg%2F342%2F83122342%2F83122342_0007.jpg&w=500
西脇市中畑町,兵庫県西脇市中畑町,ＪＲ加古川線「日本へそ公園」歩48分ＪＲ加古川線「黒田庄」歩78分ＪＲ加古川線「比延」歩58分,7LDK,976.33,295.33,1971-1,土地100坪以上、古民家風、前面棟無、陽当り良好、駐車２台可、２階建、和室,兵庫県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1060z2bsz1021z2ncz190537731.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F731%2F90537731%2F90537731_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F731%2F90537731%2F90537731_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F731%2F90537731%2F90537731_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F060%2FN010000%2Fimg%2F731%2F90537731%2F90537731_0003.jpg&w=500
三豊市高瀬町上高瀬,香川県三豊市高瀬町上高瀬,ＪＲ予讃線「高瀬」歩27分コミュニティ「早北」歩3分,10DK+S（納戸）,916.4,246.89,1971-1,部屋数多い古民家。大家族さんやカフェやゲストハウスなどご商売にも。,香川県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1070z2bsz1021z2ncz189055862.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F862%2F89055862%2F89055862_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F862%2F89055862%2F89055862_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F862%2F89055862%2F89055862_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F070%2FN010000%2Fimg%2F862%2F89055862%2F89055862_0003.jpg&w=500
岡山市北区大内田,岡山県岡山市北区大内田,ＪＲ山陽本線「庭瀬」歩25分ＪＲ宇野線「備中箕島」歩55分ＪＲ山陽本線「中庄」歩51分,8DK,413,167.75,1970-1,土地100坪以上の土地で緑豊かな広いお庭が有ります！和風建築・古民家再生に適しています！ゆったりゆとりのある間取りです♪,岡山県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz190713092.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F092%2F90713092%2F90713092_0033.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F092%2F90713092%2F90713092_0034.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F092%2F90713092%2F90713092_0032.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F092%2F90713092%2F90713092_0032.jpg&w=500
山県郡北広島町阿坂,広島県山県郡北広島町阿坂,ＪＲ可部線「あき亀山」車18.2km,9DK,1294,230.52,1972-6,390坪超の広大な敷地天然の清水引込のある古民家日当たり良好で閑静な住環境です。別途山林822m2付,広島県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1080z2bsz1021z2ncz190834599.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F599%2F90834599%2F90834599_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F599%2F90834599%2F90834599_0003.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F599%2F90834599%2F90834599_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F080%2FN010000%2Fimg%2F599%2F90834599%2F90834599_0002.jpg&w=500
藤枝市善左衛門３,静岡県藤枝市善左衛門３,焼津市自主運行バス「上泉上」歩5分藤枝市自主運行バス「大洲五丁目」歩7分ＪＲ東海道本線「藤枝」歩45分,6DK,929.73,140.72,1972-1,保存状態のいい耐震補強済みの立派な古民家です！キッチン、バス、トイレ、リビングは現代風にリフォームされていますのでそのまま引っ越してきてもらってもオッケーです！,静岡県,"","","","","","",great,"",https://suumo.jp/chukoikkodate/__JJ_JJ010FJ100_arz1050z2bsz1021z2ncz184999339.html?suit=nsuusbsp20121129001,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F339%2F84999339%2F84999339_0001.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F339%2F84999339%2F84999339_0002.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F339%2F84999339%2F84999339_0011.jpg&w=500,https://img01.suumo.com/jj/resizeImage?src=gazo%2Fbukken%2F050%2FN010000%2Fimg%2F339%2F84999339%2F84999339_0011.jpg&w=500
